# BUSCO version is: 5.4.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2021-02-19, number of genomes: 24, number of BUSCOs: 9226)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
100at40674	Missing
119157at40674	Duplicated	TRINITY_DN3944_c0_g1_i4:115-1653	695.7	396	https://www.orthodb.org/v10?query=119157at40674	tether containing UBX domain for GLUT4 isoform X1
119157at40674	Duplicated	TRINITY_DN3944_c0_g1_i5:115-1755	772.6	430	https://www.orthodb.org/v10?query=119157at40674	tether containing UBX domain for GLUT4 isoform X1
119187at40674	Missing
119252at40674	Duplicated	TRINITY_DN184_c2_g1_i1:492-1631	623.6	312	https://www.orthodb.org/v10?query=119252at40674	Cytoplasmic protein
119252at40674	Duplicated	TRINITY_DN184_c2_g1_i2:551-1690	623.6	312	https://www.orthodb.org/v10?query=119252at40674	Cytoplasmic protein
119252at40674	Duplicated	TRINITY_DN184_c2_g1_i3:492-1631	623.6	312	https://www.orthodb.org/v10?query=119252at40674	Cytoplasmic protein
119252at40674	Duplicated	TRINITY_DN184_c2_g1_i4:630-1769	623.6	312	https://www.orthodb.org/v10?query=119252at40674	Cytoplasmic protein
119252at40674	Duplicated	TRINITY_DN184_c2_g1_i5:630-1769	623.6	312	https://www.orthodb.org/v10?query=119252at40674	Cytoplasmic protein
119252at40674	Duplicated	TRINITY_DN184_c2_g1_i6:689-1828	623.6	312	https://www.orthodb.org/v10?query=119252at40674	Cytoplasmic protein
119275at40674	Duplicated	TRINITY_DN2471_c0_g1_i1:930-2093	691.4	335	https://www.orthodb.org/v10?query=119275at40674	P2X purinoceptor 4
119275at40674	Duplicated	TRINITY_DN2471_c0_g1_i3:78-1127	617.1	305	https://www.orthodb.org/v10?query=119275at40674	P2X purinoceptor 4
119279at40674	Duplicated	TRINITY_DN956_c0_g1_i1:318-1424	647.6	315	https://www.orthodb.org/v10?query=119279at40674	Beta-1,4-galactosyltransferase 2
119279at40674	Duplicated	TRINITY_DN956_c0_g1_i2:209-1315	647.6	315	https://www.orthodb.org/v10?query=119279at40674	Beta-1,4-galactosyltransferase 2
119356at40674	Complete	TRINITY_DN2019_c0_g1_i1:165-1610	708.7	425	https://www.orthodb.org/v10?query=119356at40674	Lipopolysaccharide binding protein
119417at40674	Duplicated	TRINITY_DN296_c1_g1_i1:775-1839	589.5	291	https://www.orthodb.org/v10?query=119417at40674	Stromal cell derived factor 4
119417at40674	Duplicated	TRINITY_DN296_c1_g1_i2:775-1839	589.5	291	https://www.orthodb.org/v10?query=119417at40674	Stromal cell derived factor 4
119426at40674	Duplicated	TRINITY_DN558_c0_g1_i20:505-1581	584.2	307	https://www.orthodb.org/v10?query=119426at40674	Archaelysin family metallopeptidase 2
119426at40674	Duplicated	TRINITY_DN558_c0_g1_i23:270-1346	584.2	307	https://www.orthodb.org/v10?query=119426at40674	Archaelysin family metallopeptidase 2
119426at40674	Duplicated	TRINITY_DN558_c0_g1_i7:254-1363	583.9	307	https://www.orthodb.org/v10?query=119426at40674	Archaelysin family metallopeptidase 2
119426at40674	Duplicated	TRINITY_DN558_c0_g1_i8:270-1196	538.8	275	https://www.orthodb.org/v10?query=119426at40674	Archaelysin family metallopeptidase 2
119426at40674	Duplicated	TRINITY_DN558_c0_g1_i9:176-1252	584.2	307	https://www.orthodb.org/v10?query=119426at40674	Archaelysin family metallopeptidase 2
119443at40674	Complete	TRINITY_DN2910_c0_g1_i1:115-1227	624.1	330	https://www.orthodb.org/v10?query=119443at40674	actin-related protein T3
119473at40674	Complete	TRINITY_DN973_c0_g2_i1:115-1380	674.3	353	https://www.orthodb.org/v10?query=119473at40674	carboxypeptidase B2
119479at40674	Missing
119529at40674	Complete	TRINITY_DN5036_c1_g4_i1:0-1361	487.2	242	https://www.orthodb.org/v10?query=119529at40674	protein LCHN
119553at40674	Duplicated	TRINITY_DN4514_c1_g1_i11:10547-11644	583.1	300	https://www.orthodb.org/v10?query=119553at40674	Prostaglandin F receptor
119553at40674	Duplicated	TRINITY_DN4514_c1_g1_i17:9130-10227	583.1	300	https://www.orthodb.org/v10?query=119553at40674	Prostaglandin F receptor
119553at40674	Duplicated	TRINITY_DN4514_c1_g1_i23:9117-10214	583.1	300	https://www.orthodb.org/v10?query=119553at40674	Prostaglandin F receptor
119597at40674	Missing
119625at40674	Fragmented	TRINITY_DN10172_c0_g4_i1:179-1006	523.7	230	https://www.orthodb.org/v10?query=119625at40674	forkhead box protein J1
119626at40674	Missing
119657at40674	Missing
119659at40674	Missing
119661at40674	Duplicated	TRINITY_DN4496_c0_g1_i12:18-6605	790.5	461	https://www.orthodb.org/v10?query=119661at40674	MutY DNA glycosylase
119661at40674	Duplicated	TRINITY_DN4496_c0_g1_i13:18-6684	790.5	461	https://www.orthodb.org/v10?query=119661at40674	MutY DNA glycosylase
119661at40674	Duplicated	TRINITY_DN4496_c0_g1_i1:9-1553	793.5	401	https://www.orthodb.org/v10?query=119661at40674	MutY DNA glycosylase
119661at40674	Duplicated	TRINITY_DN4496_c0_g1_i4:9-1253	709.3	354	https://www.orthodb.org/v10?query=119661at40674	MutY DNA glycosylase
119743at40674	Missing
119778at40674	Duplicated	TRINITY_DN2588_c1_g1_i1:264-1703	846.4	365	https://www.orthodb.org/v10?query=119778at40674	REST corepressor 1
119778at40674	Duplicated	TRINITY_DN2588_c1_g1_i2:264-1703	846.4	365	https://www.orthodb.org/v10?query=119778at40674	REST corepressor 1
119787at40674	Duplicated	TRINITY_DN6124_c0_g1_i12:1131-2189	652.0	304	https://www.orthodb.org/v10?query=119787at40674	Abhydrolase domain containing 6
119787at40674	Duplicated	TRINITY_DN6124_c0_g1_i5:1131-2189	652.0	304	https://www.orthodb.org/v10?query=119787at40674	Abhydrolase domain containing 6
119798at40674	Duplicated	TRINITY_DN143_c0_g1_i3:190-1380	666.2	329	https://www.orthodb.org/v10?query=119798at40674	neuroplastin isoform X1
119798at40674	Duplicated	TRINITY_DN143_c0_g1_i5:190-1368	644.1	329	https://www.orthodb.org/v10?query=119798at40674	neuroplastin isoform X1
119802at40674	Complete	TRINITY_DN184_c8_g1_i1:2511-3719	712.8	331	https://www.orthodb.org/v10?query=119802at40674	probable methyltransferase BTM2 homolog
119809at40674	Duplicated	TRINITY_DN3286_c0_g1_i1:258-1496	592.2	321	https://www.orthodb.org/v10?query=119809at40674	Coiled-coil domain containing 51
119809at40674	Duplicated	TRINITY_DN3286_c0_g1_i2:258-1496	592.2	321	https://www.orthodb.org/v10?query=119809at40674	Coiled-coil domain containing 51
119809at40674	Duplicated	TRINITY_DN3286_c0_g1_i3:258-1496	592.2	321	https://www.orthodb.org/v10?query=119809at40674	Coiled-coil domain containing 51
119834at40674	Duplicated	TRINITY_DN4473_c0_g1_i2:197-1760	716.8	380	https://www.orthodb.org/v10?query=119834at40674	N-lysine methyltransferase SETD6
119834at40674	Duplicated	TRINITY_DN4473_c0_g1_i3:197-1663	716.8	380	https://www.orthodb.org/v10?query=119834at40674	N-lysine methyltransferase SETD6
119842at40674	Missing
119920at40674	Duplicated	TRINITY_DN4656_c0_g1_i1:1318-2406	589.0	305	https://www.orthodb.org/v10?query=119920at40674	Solute carrier family 35 member C1
119920at40674	Duplicated	TRINITY_DN4656_c0_g1_i2:1318-2412	589.0	305	https://www.orthodb.org/v10?query=119920at40674	Solute carrier family 35 member C1
119937at40674	Missing
119958at40674	Duplicated	TRINITY_DN4443_c0_g1_i1:1518-2723	628.9	310	https://www.orthodb.org/v10?query=119958at40674	Ring finger protein 128, E3 ubiquitin protein ligase
119958at40674	Duplicated	TRINITY_DN4443_c0_g1_i2:1518-2792	645.7	316	https://www.orthodb.org/v10?query=119958at40674	Ring finger protein 128, E3 ubiquitin protein ligase
119972at40674	Missing
119973at40674	Missing
119976at40674	Duplicated	TRINITY_DN2080_c0_g1_i2:949-2238	859.1	395	https://www.orthodb.org/v10?query=119976at40674	eukaryotic translation initiation factor 5
119976at40674	Duplicated	TRINITY_DN2080_c0_g1_i4:535-1824	859.1	395	https://www.orthodb.org/v10?query=119976at40674	eukaryotic translation initiation factor 5
119984at40674	Duplicated	TRINITY_DN7729_c0_g1_i1:566-1699	661.1	342	https://www.orthodb.org/v10?query=119984at40674	Carboxypeptidase
119984at40674	Duplicated	TRINITY_DN7729_c0_g1_i2:566-1927	747.3	380	https://www.orthodb.org/v10?query=119984at40674	Carboxypeptidase
119993at40674	Missing
119994at40674	Complete	TRINITY_DN6041_c0_g1_i1:834-2342	800.0	394	https://www.orthodb.org/v10?query=119994at40674	bone morphogenetic protein 6
120019at40674	Duplicated	TRINITY_DN1925_c0_g1_i1:20-1039	666.8	282	https://www.orthodb.org/v10?query=120019at40674	eukaryotic translation initiation factor 3 subunit I
120019at40674	Duplicated	TRINITY_DN1925_c0_g1_i2:86-1057	667.0	282	https://www.orthodb.org/v10?query=120019at40674	eukaryotic translation initiation factor 3 subunit I
120026at40674	Missing
120038at40674	Complete	TRINITY_DN23949_c0_g1_i1:1475-2407	622.1	283	https://www.orthodb.org/v10?query=120038at40674	Chromosome 14 open reading frame 28
120067at40674	Duplicated	TRINITY_DN10876_c0_g1_i1:236-1321	559.8	300	https://www.orthodb.org/v10?query=120067at40674	adenosine deaminase
120067at40674	Duplicated	TRINITY_DN10876_c0_g1_i2:236-1306	559.0	300	https://www.orthodb.org/v10?query=120067at40674	adenosine deaminase
120105at40674	Duplicated	TRINITY_DN503_c0_g1_i1:251-1327	573.8	299	https://www.orthodb.org/v10?query=120105at40674	Uroporphyrinogen decarboxylase
120105at40674	Duplicated	TRINITY_DN503_c0_g1_i2:251-1439	573.8	299	https://www.orthodb.org/v10?query=120105at40674	Uroporphyrinogen decarboxylase
120105at40674	Duplicated	TRINITY_DN503_c0_g1_i3:251-1351	573.7	299	https://www.orthodb.org/v10?query=120105at40674	Uroporphyrinogen decarboxylase
120131at40674	Complete	TRINITY_DN162_c5_g2_i1:709-1857	568.3	298	https://www.orthodb.org/v10?query=120131at40674	NIPA-like protein 2
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i10:85-1191	654.5	338	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i11:121-2941	760.9	385	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i12:137-1396	760.9	385	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i14:137-2188	760.7	385	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i2:121-2172	760.7	385	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i3:137-2957	760.9	385	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i5:463-1611	763.9	352	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i6:101-1207	654.5	338	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i8:121-1380	760.9	385	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120141at40674	Duplicated	TRINITY_DN122_c0_g1_i9:463-3172	763.9	352	https://www.orthodb.org/v10?query=120141at40674	nucleoporin SEH1
120185at40674	Duplicated	TRINITY_DN1048_c0_g1_i14:10312-11397	567.6	298	https://www.orthodb.org/v10?query=120185at40674	G-rich sequence factor 1
120185at40674	Duplicated	TRINITY_DN1048_c0_g1_i17:10505-11773	566.6	298	https://www.orthodb.org/v10?query=120185at40674	G-rich sequence factor 1
120185at40674	Duplicated	TRINITY_DN1048_c0_g1_i18:10310-11749	566.1	298	https://www.orthodb.org/v10?query=120185at40674	G-rich sequence factor 1
120185at40674	Duplicated	TRINITY_DN1048_c0_g1_i6:10505-11944	566.1	298	https://www.orthodb.org/v10?query=120185at40674	G-rich sequence factor 1
120185at40674	Duplicated	TRINITY_DN1048_c0_g1_i9:10310-11578	566.6	298	https://www.orthodb.org/v10?query=120185at40674	G-rich sequence factor 1
120196at40674	Complete	TRINITY_DN6976_c0_g2_i1:3670-5145	681.3	437	https://www.orthodb.org/v10?query=120196at40674	C-type lectin domain family 14 member A
120311at40674	Duplicated	TRINITY_DN693_c0_g1_i1:450-1866	548.4	334	https://www.orthodb.org/v10?query=120311at40674	RILP-like protein 1
120311at40674	Duplicated	TRINITY_DN693_c0_g1_i3:450-2153	548.4	334	https://www.orthodb.org/v10?query=120311at40674	RILP-like protein 1
120311at40674	Duplicated	TRINITY_DN693_c0_g1_i5:452-1804	535.5	334	https://www.orthodb.org/v10?query=120311at40674	RILP-like protein 1
120330at40674	Complete	TRINITY_DN20989_c0_g1_i1:258-1412	635.7	338	https://www.orthodb.org/v10?query=120330at40674	GDP-D-glucose phosphorylase 1
120356at40674	Duplicated	TRINITY_DN5355_c0_g1_i4:1509-2276	488.9	237	https://www.orthodb.org/v10?query=120356at40674	Chromosome 12 open reading frame 29
120356at40674	Duplicated	TRINITY_DN5355_c0_g1_i5:1509-2483	507.1	276	https://www.orthodb.org/v10?query=120356at40674	Chromosome 12 open reading frame 29
120368at40674	Duplicated	TRINITY_DN1339_c0_g1_i1:116-1117	654.4	293	https://www.orthodb.org/v10?query=120368at40674	Methionine adenosyltransferase 2 subunit beta
120368at40674	Duplicated	TRINITY_DN1339_c0_g1_i2:71-1129	654.2	293	https://www.orthodb.org/v10?query=120368at40674	Methionine adenosyltransferase 2 subunit beta
120375at40674	Complete	TRINITY_DN22424_c0_g1_i1:62-1084	556.7	260	https://www.orthodb.org/v10?query=120375at40674	Bardet-Biedl syndrome 5
120409at40674	Missing
120451at40674	Missing
120456at40674	Complete	TRINITY_DN2571_c0_g2_i1:445-1830	721.4	368	https://www.orthodb.org/v10?query=120456at40674	cathepsin F
120479at40674	Duplicated	TRINITY_DN7993_c0_g1_i1:538-1593	571.5	300	https://www.orthodb.org/v10?query=120479at40674	layilin isoform X1
120479at40674	Duplicated	TRINITY_DN7993_c0_g1_i2:538-1665	574.0	303	https://www.orthodb.org/v10?query=120479at40674	layilin isoform X1
120482at40674	Duplicated	TRINITY_DN5698_c0_g1_i1:413-1600	680.5	334	https://www.orthodb.org/v10?query=120482at40674	Gap junction protein
120482at40674	Duplicated	TRINITY_DN5698_c0_g1_i3:877-2230	679.6	334	https://www.orthodb.org/v10?query=120482at40674	Gap junction protein
120498at40674	Duplicated	TRINITY_DN4072_c1_g1_i1:30-1256	598.6	304	https://www.orthodb.org/v10?query=120498at40674	solute carrier family 35 member E1
120498at40674	Duplicated	TRINITY_DN4072_c1_g1_i6:30-1256	598.6	304	https://www.orthodb.org/v10?query=120498at40674	solute carrier family 35 member E1
120498at40674	Duplicated	TRINITY_DN4072_c1_g1_i7:30-1256	598.6	304	https://www.orthodb.org/v10?query=120498at40674	solute carrier family 35 member E1
120498at40674	Duplicated	TRINITY_DN4072_c1_g1_i9:30-1256	598.6	304	https://www.orthodb.org/v10?query=120498at40674	solute carrier family 35 member E1
120505at40674	Complete	TRINITY_DN5063_c1_g3_i1:1128-2381	550.6	335	https://www.orthodb.org/v10?query=120505at40674	Abraxas 2, BRISC complex subunit
120538at40674	Missing
120559at40674	Fragmented	TRINITY_DN6761_c0_g1_i1:5-565	259.3	172	https://www.orthodb.org/v10?query=120559at40674	CD96 molecule
120573at40674	Missing
120582at40674	Duplicated	TRINITY_DN645_c0_g1_i1:299-1386	631.3	293	https://www.orthodb.org/v10?query=120582at40674	geranylgeranyl transferase type-2 subunit beta
120582at40674	Duplicated	TRINITY_DN645_c0_g1_i2:299-1291	631.3	293	https://www.orthodb.org/v10?query=120582at40674	geranylgeranyl transferase type-2 subunit beta
120601at40674	Complete	TRINITY_DN422_c1_g1_i1:2119-3147	519.4	263	https://www.orthodb.org/v10?query=120601at40674	Serine protease 8
120634at40674	Duplicated	TRINITY_DN2222_c0_g1_i2:1759-2841	573.4	290	https://www.orthodb.org/v10?query=120634at40674	porphobilinogen deaminase isoform X1
120634at40674	Duplicated	TRINITY_DN2222_c0_g1_i2:417-1499	573.4	290	https://www.orthodb.org/v10?query=120634at40674	porphobilinogen deaminase isoform X1
120646at40674	Missing
120670at40674	Complete	TRINITY_DN15010_c0_g1_i1:266-1450	760.2	369	https://www.orthodb.org/v10?query=120670at40674	Dihydroorotate dehydrogenase (quinone), mitochondrial
120672at40674	Duplicated	TRINITY_DN7608_c0_g1_i1:181-1353	637.8	326	https://www.orthodb.org/v10?query=120672at40674	G-protein coupled receptor 182
120672at40674	Duplicated	TRINITY_DN7608_c0_g1_i2:181-1353	637.8	326	https://www.orthodb.org/v10?query=120672at40674	G-protein coupled receptor 182
120680at40674	Complete	TRINITY_DN3832_c0_g1_i1:2101-3333	709.2	336	https://www.orthodb.org/v10?query=120680at40674	Lysyl oxidase
120703at40674	Missing
120783at40674	Missing
120846at40674	Duplicated	TRINITY_DN2778_c0_g1_i1:660-1943	614.7	324	https://www.orthodb.org/v10?query=120846at40674	hsp90 co-chaperone Cdc37
120846at40674	Duplicated	TRINITY_DN2778_c0_g1_i2:660-1796	628.4	329	https://www.orthodb.org/v10?query=120846at40674	hsp90 co-chaperone Cdc37
120869at40674	Duplicated	TRINITY_DN3741_c0_g1_i1:569-1729	625.8	318	https://www.orthodb.org/v10?query=120869at40674	methyltransferase-like protein 8
120869at40674	Duplicated	TRINITY_DN3741_c0_g1_i2:420-1580	625.8	318	https://www.orthodb.org/v10?query=120869at40674	methyltransferase-like protein 8
120900at40674	Missing
120910at40674	Complete	TRINITY_DN4933_c2_g1_i1:151-1584	589.8	360	https://www.orthodb.org/v10?query=120910at40674	C3a anaphylatoxin chemotactic receptor
120923at40674	Complete	TRINITY_DN22966_c0_g3_i1:182-1615	861.2	398	https://www.orthodb.org/v10?query=120923at40674	DENN domain containing 2D
120973at40674	Complete	TRINITY_DN24503_c0_g1_i1:283-1323	669.4	283	https://www.orthodb.org/v10?query=120973at40674	ATPase ASNA1
120978at40674	Duplicated	TRINITY_DN9177_c0_g1_i10:342-1388	626.1	311	https://www.orthodb.org/v10?query=120978at40674	Harbinger transposase derived 1
120978at40674	Duplicated	TRINITY_DN9177_c0_g1_i11:267-1313	626.1	311	https://www.orthodb.org/v10?query=120978at40674	Harbinger transposase derived 1
120978at40674	Duplicated	TRINITY_DN9177_c0_g1_i1:267-1313	626.1	311	https://www.orthodb.org/v10?query=120978at40674	Harbinger transposase derived 1
120978at40674	Duplicated	TRINITY_DN9177_c0_g1_i2:287-1333	626.1	311	https://www.orthodb.org/v10?query=120978at40674	Harbinger transposase derived 1
120978at40674	Duplicated	TRINITY_DN9177_c0_g1_i4:287-1333	626.1	311	https://www.orthodb.org/v10?query=120978at40674	Harbinger transposase derived 1
120978at40674	Duplicated	TRINITY_DN9177_c0_g1_i7:342-1388	626.1	311	https://www.orthodb.org/v10?query=120978at40674	Harbinger transposase derived 1
120990at40674	Duplicated	TRINITY_DN4898_c0_g2_i2:199-1257	579.3	265	https://www.orthodb.org/v10?query=120990at40674	cyclin-dependent kinase 20
120990at40674	Duplicated	TRINITY_DN4898_c0_g2_i3:199-1236	579.4	265	https://www.orthodb.org/v10?query=120990at40674	cyclin-dependent kinase 20
120990at40674	Duplicated	TRINITY_DN4898_c0_g2_i4:198-1187	539.5	249	https://www.orthodb.org/v10?query=120990at40674	cyclin-dependent kinase 20
120990at40674	Duplicated	TRINITY_DN4898_c0_g2_i5:198-1208	539.4	249	https://www.orthodb.org/v10?query=120990at40674	cyclin-dependent kinase 20
121001at40674	Duplicated	TRINITY_DN2051_c1_g1_i11:240-2220	419.1	708	https://www.orthodb.org/v10?query=121001at40674	sarcoplasmic reticulum histidine-rich calcium-binding protein
121001at40674	Duplicated	TRINITY_DN2051_c1_g1_i2:240-2300	409.5	630	https://www.orthodb.org/v10?query=121001at40674	sarcoplasmic reticulum histidine-rich calcium-binding protein
121001at40674	Duplicated	TRINITY_DN2051_c1_g1_i3:240-2118	421.6	562	https://www.orthodb.org/v10?query=121001at40674	sarcoplasmic reticulum histidine-rich calcium-binding protein
121001at40674	Duplicated	TRINITY_DN2051_c1_g1_i4:240-2203	422.4	627	https://www.orthodb.org/v10?query=121001at40674	sarcoplasmic reticulum histidine-rich calcium-binding protein
121001at40674	Duplicated	TRINITY_DN2051_c1_g1_i5:240-2046	425.1	616	https://www.orthodb.org/v10?query=121001at40674	sarcoplasmic reticulum histidine-rich calcium-binding protein
121001at40674	Duplicated	TRINITY_DN2051_c1_g1_i6:240-2283	412.3	673	https://www.orthodb.org/v10?query=121001at40674	sarcoplasmic reticulum histidine-rich calcium-binding protein
121005at40674	Fragmented	TRINITY_DN7520_c0_g2_i1:1-543	432.9	180	https://www.orthodb.org/v10?query=121005at40674	LIM homeobox 6
121021at40674	Missing
121050at40674	Complete	TRINITY_DN5507_c0_g3_i1:93-1205	554.0	292	https://www.orthodb.org/v10?query=121050at40674	Cell division cycle associated 7
121051at40674	Duplicated	TRINITY_DN958_c0_g1_i16:133-1272	745.1	324	https://www.orthodb.org/v10?query=121051at40674	palmitoyltransferase ZDHHC18
121051at40674	Duplicated	TRINITY_DN958_c0_g1_i6:133-1431	744.7	324	https://www.orthodb.org/v10?query=121051at40674	palmitoyltransferase ZDHHC18
121056at40674	Complete	TRINITY_DN9491_c0_g1_i2:76-1320	688.3	350	https://www.orthodb.org/v10?query=121056at40674	transcription factor IIIB 50 kDa subunit
121058at40674	Missing
121063at40674	Missing
121066at40674	Duplicated	TRINITY_DN1841_c0_g1_i1:176-1444	690.7	338	https://www.orthodb.org/v10?query=121066at40674	Lunapark, ER junction formation factor
121066at40674	Duplicated	TRINITY_DN1841_c0_g1_i2:176-1527	690.7	338	https://www.orthodb.org/v10?query=121066at40674	Lunapark, ER junction formation factor
121072at40674	Duplicated	TRINITY_DN1310_c0_g3_i2:141-1370	689.2	322	https://www.orthodb.org/v10?query=121072at40674	peptidyl-prolyl cis-trans isomerase FKBP8 isoform X1
121072at40674	Duplicated	TRINITY_DN1310_c0_g3_i3:141-1637	689.2	322	https://www.orthodb.org/v10?query=121072at40674	peptidyl-prolyl cis-trans isomerase FKBP8 isoform X1
121072at40674	Duplicated	TRINITY_DN1310_c0_g3_i4:112-1257	635.0	295	https://www.orthodb.org/v10?query=121072at40674	peptidyl-prolyl cis-trans isomerase FKBP8 isoform X1
121101at40674	Missing
121154at40674	Duplicated	TRINITY_DN7457_c0_g1_i2:1937-3133	717.7	304	https://www.orthodb.org/v10?query=121154at40674	guanine nucleotide-binding protein subunit beta-5
121154at40674	Duplicated	TRINITY_DN7457_c0_g1_i2:845-1903	718.3	304	https://www.orthodb.org/v10?query=121154at40674	guanine nucleotide-binding protein subunit beta-5
121154at40674	Duplicated	TRINITY_DN7457_c0_g1_i3:133-1191	718.3	304	https://www.orthodb.org/v10?query=121154at40674	guanine nucleotide-binding protein subunit beta-5
121212at40674	Complete	TRINITY_DN3841_c0_g1_i1:212-1486	603.8	297	https://www.orthodb.org/v10?query=121212at40674	eukaryotic initiation factor 4A-III
121214at40674	Complete	TRINITY_DN27172_c0_g1_i1:129-1241	495.5	290	https://www.orthodb.org/v10?query=121214at40674	transcription elongation factor, mitochondrial
121228at40674	Duplicated	TRINITY_DN5661_c0_g2_i1:31-1209	602.1	323	https://www.orthodb.org/v10?query=121228at40674	protein Njmu-R1
121228at40674	Duplicated	TRINITY_DN5661_c0_g2_i3:31-1209	602.1	323	https://www.orthodb.org/v10?query=121228at40674	protein Njmu-R1
121245at40674	Missing
121269at40674	Missing
121289at40674	Duplicated	TRINITY_DN95_c0_g1_i2:239-958	532.2	232	https://www.orthodb.org/v10?query=121289at40674	Four and a half LIM domains 1
121289at40674	Duplicated	TRINITY_DN95_c0_g1_i3:1369-2208	548.2	273	https://www.orthodb.org/v10?query=121289at40674	Four and a half LIM domains 1
121289at40674	Duplicated	TRINITY_DN95_c0_g1_i4:1369-2208	548.2	273	https://www.orthodb.org/v10?query=121289at40674	Four and a half LIM domains 1
121289at40674	Duplicated	TRINITY_DN95_c0_g1_i5:1369-2208	548.2	273	https://www.orthodb.org/v10?query=121289at40674	Four and a half LIM domains 1
121289at40674	Duplicated	TRINITY_DN95_c0_g1_i6:1369-2256	557.4	278	https://www.orthodb.org/v10?query=121289at40674	Four and a half LIM domains 1
121324at40674	Duplicated	TRINITY_DN1223_c1_g1_i1:695-1732	224.2	144	https://www.orthodb.org/v10?query=121324at40674	Glucose-6-phosphatase
121324at40674	Duplicated	TRINITY_DN1223_c1_g1_i2:347-1384	224.2	144	https://www.orthodb.org/v10?query=121324at40674	Glucose-6-phosphatase
121324at40674	Duplicated	TRINITY_DN1223_c1_g1_i4:695-1732	224.2	144	https://www.orthodb.org/v10?query=121324at40674	Glucose-6-phosphatase
121324at40674	Duplicated	TRINITY_DN1223_c1_g1_i6:347-1384	224.2	144	https://www.orthodb.org/v10?query=121324at40674	Glucose-6-phosphatase
121426at40674	Complete	TRINITY_DN4080_c0_g1_i1:144-1511	828.5	401	https://www.orthodb.org/v10?query=121426at40674	Methyltransferase like 14
121433at40674	Missing
121573at40674	Missing
121602at40674	Missing
121606at40674	Complete	TRINITY_DN2411_c0_g1_i2:3518-4720	649.2	285	https://www.orthodb.org/v10?query=121606at40674	Egl-9 family hypoxia inducible factor 1
121611at40674	Missing
121629at40674	Duplicated	TRINITY_DN1992_c0_g1_i1:354-1637	689.1	361	https://www.orthodb.org/v10?query=121629at40674	Interleukin 11 receptor subunit alpha
121629at40674	Duplicated	TRINITY_DN1992_c0_g1_i2:354-1637	689.1	361	https://www.orthodb.org/v10?query=121629at40674	Interleukin 11 receptor subunit alpha
121629at40674	Duplicated	TRINITY_DN1992_c0_g1_i3:354-1637	689.1	361	https://www.orthodb.org/v10?query=121629at40674	Interleukin 11 receptor subunit alpha
121633at40674	Complete	TRINITY_DN13426_c0_g1_i1:902-2233	624.1	349	https://www.orthodb.org/v10?query=121633at40674	transmembrane protein 44 isoform X1
121640at40674	Complete	TRINITY_DN19134_c0_g1_i1:329-1666	648.5	365	https://www.orthodb.org/v10?query=121640at40674	TBC1 domain family member 10C
121663at40674	Duplicated	TRINITY_DN796_c0_g1_i10:232-2034	1030.3	547	https://www.orthodb.org/v10?query=121663at40674	pre-mRNA 3'-end-processing factor FIP1 isoform X1
121663at40674	Duplicated	TRINITY_DN796_c0_g1_i4:118-1965	932.4	514	https://www.orthodb.org/v10?query=121663at40674	pre-mRNA 3'-end-processing factor FIP1 isoform X1
121689at40674	Duplicated	TRINITY_DN2173_c1_g2_i2:1378-2462	578.3	264	https://www.orthodb.org/v10?query=121689at40674	probable tRNA N6-adenosine threonylcarbamoyltransferase
121689at40674	Duplicated	TRINITY_DN2173_c1_g2_i3:1378-2382	578.3	264	https://www.orthodb.org/v10?query=121689at40674	probable tRNA N6-adenosine threonylcarbamoyltransferase
121697at40674	Complete	TRINITY_DN2628_c0_g1_i1:479-1489	616.4	274	https://www.orthodb.org/v10?query=121697at40674	ERI1 exoribonuclease 3 isoform X1
121715at40674	Missing
121744at40674	Complete	TRINITY_DN5077_c0_g1_i1:1560-2816	748.5	319	https://www.orthodb.org/v10?query=121744at40674	dnaJ homolog subfamily A member 2
121767at40674	Duplicated	TRINITY_DN1260_c0_g1_i1:197-1387	690.2	351	https://www.orthodb.org/v10?query=121767at40674	KIAA0513
121767at40674	Duplicated	TRINITY_DN1260_c0_g1_i3:319-1509	690.2	351	https://www.orthodb.org/v10?query=121767at40674	KIAA0513
