# BUSCO version is: 5.4.2 
# The lineage dataset is: mammalia_odb10 (Creation date: 2021-02-19, number of genomes: 24, number of BUSCOs: 9226)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
100at40674	Missing
74373at40674	Duplicated	TRINITY_DN35867_c0_g1_i2:173-1882	914.8	487	https://www.orthodb.org/v10?query=74373at40674	spermatogenesis-associated protein 16
74375at40674	Duplicated	TRINITY_DN37134_c0_g2_i1:419-4091	1040.4	515	https://www.orthodb.org/v10?query=74375at40674	Proline dehydrogenase
74375at40674	Duplicated	TRINITY_DN37134_c0_g2_i2:419-3481	1040.4	515	https://www.orthodb.org/v10?query=74375at40674	Proline dehydrogenase
74393at40674	Fragmented	TRINITY_DN21155_c1_g1_i1:2-613	422.7	198	https://www.orthodb.org/v10?query=74393at40674	Premelanosome protein
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i1:4060-5703	1163.0	510	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i2:4060-6063	1082.9	489	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i3:4331-6439	1211.0	522	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i4:4331-6334	1082.9	489	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i5:4060-5598	1036.4	477	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i6:2712-4715	1082.9	489	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i7:2712-4820	1211.0	522	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74404at40674	Duplicated	TRINITY_DN35991_c0_g1_i8:4060-6168	1211.0	522	https://www.orthodb.org/v10?query=74404at40674	Ring finger protein 214
74406at40674	Duplicated	TRINITY_DN33641_c0_g1_i2:1224-3275	1036.0	548	https://www.orthodb.org/v10?query=74406at40674	RAD17 checkpoint clamp loader component
74406at40674	Duplicated	TRINITY_DN33641_c0_g1_i6:2199-4250	1036.0	548	https://www.orthodb.org/v10?query=74406at40674	RAD17 checkpoint clamp loader component
74527at40674	Complete	TRINITY_DN35722_c0_g1_i1:150-1712	1173.3	490	https://www.orthodb.org/v10?query=74527at40674	Pre-mRNA processing factor 4
74575at40674	Duplicated	TRINITY_DN36254_c0_g2_i1:2550-4166	1045.3	488	https://www.orthodb.org/v10?query=74575at40674	Membrane palmitoylated protein 7
74575at40674	Duplicated	TRINITY_DN36254_c0_g2_i3:2550-4277	1061.7	488	https://www.orthodb.org/v10?query=74575at40674	Membrane palmitoylated protein 7
74578at40674	Complete	TRINITY_DN35064_c0_g4_i1:329-3217	621.1	1173	https://www.orthodb.org/v10?query=74578at40674	Delta like canonical Notch ligand 3
74596at40674	Complete	TRINITY_DN33681_c0_g1_i1:307-2109	1037.0	492	https://www.orthodb.org/v10?query=74596at40674	protein unc-93 homolog B1
74609at40674	Duplicated	TRINITY_DN35065_c0_g1_i1:637-2448	770.5	447	https://www.orthodb.org/v10?query=74609at40674	Deuterosome assembly protein 1
74609at40674	Duplicated	TRINITY_DN35065_c0_g1_i2:234-1568	681.2	370	https://www.orthodb.org/v10?query=74609at40674	Deuterosome assembly protein 1
74609at40674	Duplicated	TRINITY_DN35065_c0_g1_i3:637-2448	770.5	447	https://www.orthodb.org/v10?query=74609at40674	Deuterosome assembly protein 1
74609at40674	Duplicated	TRINITY_DN35065_c0_g1_i4:234-1568	681.2	370	https://www.orthodb.org/v10?query=74609at40674	Deuterosome assembly protein 1
74617at40674	Duplicated	TRINITY_DN31103_c1_g1_i1:142-2013	1074.5	543	https://www.orthodb.org/v10?query=74617at40674	transcription factor 25 isoform X1
74617at40674	Duplicated	TRINITY_DN31103_c1_g1_i2:142-2166	1081.6	560	https://www.orthodb.org/v10?query=74617at40674	transcription factor 25 isoform X1
74626at40674	Complete	TRINITY_DN37438_c1_g1_i1:1656-3062	1053.2	437	https://www.orthodb.org/v10?query=74626at40674	protein MB21D2
74657at40674	Complete	TRINITY_DN35103_c0_g1_i1:339-1877	997.2	430	https://www.orthodb.org/v10?query=74657at40674	protein APCDD1
74662at40674	Complete	TRINITY_DN29229_c0_g1_i2:155-1303	670.0	314	https://www.orthodb.org/v10?query=74662at40674	BRISC and BRCA1 A complex member 2
74679at40674	Missing
74681at40674	Complete	TRINITY_DN37808_c1_g1_i1:107-1705	1021.9	477	https://www.orthodb.org/v10?query=74681at40674	copine-3
74694at40674	Duplicated	TRINITY_DN33548_c0_g1_i1:698-2335	866.5	412	https://www.orthodb.org/v10?query=74694at40674	DDB1- and CUL4-associated factor 11 isoform X1
74694at40674	Duplicated	TRINITY_DN33548_c0_g1_i2:698-2362	864.1	431	https://www.orthodb.org/v10?query=74694at40674	DDB1- and CUL4-associated factor 11 isoform X1
74707at40674	Complete	TRINITY_DN30671_c0_g1_i1:499-2139	899.8	448	https://www.orthodb.org/v10?query=74707at40674	Beta-carotene oxygenase 1
74716at40674	Missing
74724at40674	Missing
74734at40674	Complete	TRINITY_DN38906_c1_g1_i1:926-3472	1289.6	727	https://www.orthodb.org/v10?query=74734at40674	dynein assembly factor 5, axonemal
74746at40674	Complete	TRINITY_DN31239_c0_g1_i1:257-1732	706.0	397	https://www.orthodb.org/v10?query=74746at40674	Fibroblast growth factor receptor substrate 3
74763at40674	Duplicated	TRINITY_DN32554_c1_g2_i1:119-1633	1065.1	475	https://www.orthodb.org/v10?query=74763at40674	Tetratricopeptide repeat domain 8
74763at40674	Duplicated	TRINITY_DN32554_c1_g2_i2:119-1633	1065.1	475	https://www.orthodb.org/v10?query=74763at40674	Tetratricopeptide repeat domain 8
74785at40674	Duplicated	TRINITY_DN35787_c2_g1_i1:324-1901	842.9	432	https://www.orthodb.org/v10?query=74785at40674	Zinc finger and BTB domain containing 18
74785at40674	Duplicated	TRINITY_DN35787_c2_g1_i2:336-1789	797.3	416	https://www.orthodb.org/v10?query=74785at40674	Zinc finger and BTB domain containing 18
74785at40674	Duplicated	TRINITY_DN35787_c2_g1_i3:336-1789	797.3	416	https://www.orthodb.org/v10?query=74785at40674	Zinc finger and BTB domain containing 18
74785at40674	Duplicated	TRINITY_DN35787_c2_g1_i4:324-1901	842.9	432	https://www.orthodb.org/v10?query=74785at40674	Zinc finger and BTB domain containing 18
74790at40674	Duplicated	TRINITY_DN35312_c0_g1_i1:520-2052	980.0	445	https://www.orthodb.org/v10?query=74790at40674	Phosphodiesterase
74790at40674	Duplicated	TRINITY_DN35312_c0_g1_i4:349-2279	979.4	445	https://www.orthodb.org/v10?query=74790at40674	Phosphodiesterase
74790at40674	Duplicated	TRINITY_DN35312_c0_g1_i7:206-1789	955.6	426	https://www.orthodb.org/v10?query=74790at40674	Phosphodiesterase
74790at40674	Duplicated	TRINITY_DN35312_c0_g1_i8:206-1732	980.1	445	https://www.orthodb.org/v10?query=74790at40674	Phosphodiesterase
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i1:462-2108	925.6	458	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i2:462-1898	840.9	400	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i3:462-2081	889.2	458	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i4:565-2184	889.2	458	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i5:565-2112	879.5	450	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i6:565-2211	925.6	458	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i7:586-2232	925.6	458	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i8:565-2001	840.9	400	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74802at40674	Duplicated	TRINITY_DN35395_c0_g1_i9:462-2009	879.5	450	https://www.orthodb.org/v10?query=74802at40674	Autophagy-related protein 13
74803at40674	Missing
74861at40674	Complete	TRINITY_DN38178_c1_g1_i1:110-2230	1150.3	567	https://www.orthodb.org/v10?query=74861at40674	Zinc finger CCHC-type containing 8
74883at40674	Missing
74899at40674	Duplicated	TRINITY_DN33300_c0_g1_i1:116-1699	943.8	464	https://www.orthodb.org/v10?query=74899at40674	Aldehyde dehydrogenase 9 family member A1
74899at40674	Duplicated	TRINITY_DN33300_c0_g1_i2:116-1669	943.9	464	https://www.orthodb.org/v10?query=74899at40674	Aldehyde dehydrogenase 9 family member A1
74972at40674	Duplicated	TRINITY_DN33977_c0_g1_i1:404-1858	759.5	367	https://www.orthodb.org/v10?query=74972at40674	zinc finger protein 639
74972at40674	Duplicated	TRINITY_DN33977_c0_g1_i2:363-1817	759.5	367	https://www.orthodb.org/v10?query=74972at40674	zinc finger protein 639
74972at40674	Duplicated	TRINITY_DN33977_c0_g1_i3:400-1854	759.5	367	https://www.orthodb.org/v10?query=74972at40674	zinc finger protein 639
74972at40674	Duplicated	TRINITY_DN33977_c0_g1_i4:425-1879	759.5	367	https://www.orthodb.org/v10?query=74972at40674	zinc finger protein 639
74984at40674	Fragmented	TRINITY_DN27310_c1_g1_i1:0-1085	609.4	312	https://www.orthodb.org/v10?query=74984at40674	Zinc finger and BTB domain containing 37
75019at40674	Complete	TRINITY_DN33738_c0_g1_i1:124-1746	1028.7	473	https://www.orthodb.org/v10?query=75019at40674	Chaperonin containing TCP1 subunit 5
75043at40674	Complete	TRINITY_DN37124_c1_g1_i1:124-2028	1053.5	520	https://www.orthodb.org/v10?query=75043at40674	E3 ubiquitin-protein ligase MSL2
75053at40674	Duplicated	TRINITY_DN30929_c0_g1_i1:374-2134	993.9	508	https://www.orthodb.org/v10?query=75053at40674	Ran GTPase activating protein 1
75053at40674	Duplicated	TRINITY_DN30929_c0_g1_i2:97-2004	1003.7	508	https://www.orthodb.org/v10?query=75053at40674	Ran GTPase activating protein 1
75070at40674	Duplicated	TRINITY_DN32787_c0_g1_i1:35-1696	871.3	499	https://www.orthodb.org/v10?query=75070at40674	leucine-rich repeat-containing protein 45
75070at40674	Duplicated	TRINITY_DN32787_c0_g1_i3:261-2270	1015.7	584	https://www.orthodb.org/v10?query=75070at40674	leucine-rich repeat-containing protein 45
75129at40674	Complete	TRINITY_DN36881_c5_g1_i1:263-1900	1108.5	496	https://www.orthodb.org/v10?query=75129at40674	Chaperonin containing TCP1 subunit 2
75153at40674	Fragmented	TRINITY_DN34164_c1_g1_i2:142-711	236.9	108	https://www.orthodb.org/v10?query=75153at40674	NPR3 like, GATOR1 complex subunit
75163at40674	Duplicated	TRINITY_DN37040_c0_g1_i3:84-1901	1031.9	509	https://www.orthodb.org/v10?query=75163at40674	ATP-binding cassette sub-family D member 4
75163at40674	Duplicated	TRINITY_DN37040_c0_g1_i4:54-1863	980.9	506	https://www.orthodb.org/v10?query=75163at40674	ATP-binding cassette sub-family D member 4
75165at40674	Fragmented	TRINITY_DN38268_c3_g1_i1:70-1254	621.4	352	https://www.orthodb.org/v10?query=75165at40674	CREB-regulated transcription coactivator 1
75169at40674	Missing
75176at40674	Duplicated	TRINITY_DN38299_c2_g1_i1:268-2490	955.5	618	https://www.orthodb.org/v10?query=75176at40674	cactin
75176at40674	Duplicated	TRINITY_DN38299_c2_g1_i2:268-2490	955.5	618	https://www.orthodb.org/v10?query=75176at40674	cactin
75176at40674	Duplicated	TRINITY_DN38299_c2_g1_i3:268-2490	955.5	618	https://www.orthodb.org/v10?query=75176at40674	cactin
75176at40674	Duplicated	TRINITY_DN38299_c2_g1_i4:268-2490	955.5	618	https://www.orthodb.org/v10?query=75176at40674	cactin
75176at40674	Duplicated	TRINITY_DN38299_c2_g1_i5:268-2490	955.5	618	https://www.orthodb.org/v10?query=75176at40674	cactin
75176at40674	Duplicated	TRINITY_DN38299_c2_g1_i6:268-2490	955.5	618	https://www.orthodb.org/v10?query=75176at40674	cactin
75179at40674	Missing
75204at40674	Duplicated	TRINITY_DN33371_c2_g1_i1:879-2432	1004.2	438	https://www.orthodb.org/v10?query=75204at40674	Neuropilin and tolloid like 2
75204at40674	Duplicated	TRINITY_DN33371_c2_g1_i2:879-2453	991.9	438	https://www.orthodb.org/v10?query=75204at40674	Neuropilin and tolloid like 2
75229at40674	Complete	TRINITY_DN39072_c8_g2_i1:2837-4429	1122.6	473	https://www.orthodb.org/v10?query=75229at40674	Cell division cycle 73
75230at40674	Complete	TRINITY_DN28308_c0_g1_i1:120-1718	955.2	459	https://www.orthodb.org/v10?query=75230at40674	D-3-phosphoglycerate dehydrogenase
75268at40674	Missing
75288at40674	Missing
75295at40674	Complete	TRINITY_DN26135_c0_g1_i1:138-2072	1018.3	499	https://www.orthodb.org/v10?query=75295at40674	SURP and G-patch domain containing 1 
75314at40674	Missing
75322at40674	Duplicated	TRINITY_DN37013_c1_g1_i2:1090-3420	1115.9	625	https://www.orthodb.org/v10?query=75322at40674	transcription factor SOX-30
75322at40674	Duplicated	TRINITY_DN37013_c1_g1_i3:1055-3385	1115.9	625	https://www.orthodb.org/v10?query=75322at40674	transcription factor SOX-30
75331at40674	Duplicated	TRINITY_DN35147_c0_g1_i1:1055-2707	1000.3	453	https://www.orthodb.org/v10?query=75331at40674	Sestrin 1
75331at40674	Duplicated	TRINITY_DN35147_c0_g1_i2:72-1547	988.2	428	https://www.orthodb.org/v10?query=75331at40674	Sestrin 1
75331at40674	Duplicated	TRINITY_DN35147_c0_g1_i3:1012-2664	1000.3	453	https://www.orthodb.org/v10?query=75331at40674	Sestrin 1
75344at40674	Duplicated	TRINITY_DN35820_c0_g1_i1:459-2012	760.3	369	https://www.orthodb.org/v10?query=75344at40674	Integrator complex subunit 14
75344at40674	Duplicated	TRINITY_DN35820_c0_g1_i2:354-1907	760.3	369	https://www.orthodb.org/v10?query=75344at40674	Integrator complex subunit 14
75344at40674	Duplicated	TRINITY_DN35820_c0_g1_i3:417-1970	760.3	369	https://www.orthodb.org/v10?query=75344at40674	Integrator complex subunit 14
75344at40674	Duplicated	TRINITY_DN35820_c0_g1_i4:521-2074	760.3	369	https://www.orthodb.org/v10?query=75344at40674	Integrator complex subunit 14
75347at40674	Complete	TRINITY_DN33263_c2_g1_i1:488-2047	793.4	417	https://www.orthodb.org/v10?query=75347at40674	Matrix metallopeptidase 28
75359at40674	Duplicated	TRINITY_DN29695_c1_g1_i1:512-2092	878.2	444	https://www.orthodb.org/v10?query=75359at40674	putative tRNA pseudouridine synthase Pus10
75359at40674	Duplicated	TRINITY_DN29695_c1_g1_i2:512-2092	878.2	444	https://www.orthodb.org/v10?query=75359at40674	putative tRNA pseudouridine synthase Pus10
75376at40674	Duplicated	TRINITY_DN36534_c0_g1_i1:1074-2771	781.6	490	https://www.orthodb.org/v10?query=75376at40674	PCNA-interacting partner
75376at40674	Duplicated	TRINITY_DN36534_c0_g1_i2:959-2521	769.5	459	https://www.orthodb.org/v10?query=75376at40674	PCNA-interacting partner
75376at40674	Duplicated	TRINITY_DN36534_c0_g1_i3:959-2458	758.5	450	https://www.orthodb.org/v10?query=75376at40674	PCNA-interacting partner
75401at40674	Missing
75402at40674	Complete	TRINITY_DN34632_c0_g1_i1:129-2957	1181.9	779	https://www.orthodb.org/v10?query=75402at40674	zinc finger CCCH domain-containing protein 3
75405at40674	Duplicated	TRINITY_DN36939_c0_g1_i1:464-3064	1534.4	700	https://www.orthodb.org/v10?query=75405at40674	pre-mRNA-processing factor 40 homolog B
75405at40674	Duplicated	TRINITY_DN36939_c0_g1_i2:464-3148	1534.3	700	https://www.orthodb.org/v10?query=75405at40674	pre-mRNA-processing factor 40 homolog B
75405at40674	Duplicated	TRINITY_DN36939_c0_g1_i3:464-3145	1534.3	700	https://www.orthodb.org/v10?query=75405at40674	pre-mRNA-processing factor 40 homolog B
75405at40674	Duplicated	TRINITY_DN36939_c0_g1_i6:544-3147	1531.7	700	https://www.orthodb.org/v10?query=75405at40674	pre-mRNA-processing factor 40 homolog B
75448at40674	Duplicated	TRINITY_DN37781_c2_g1_i1:981-2363	771.3	398	https://www.orthodb.org/v10?query=75448at40674	General transcription factor IIIC subunit 5
75448at40674	Duplicated	TRINITY_DN37781_c2_g1_i2:981-2534	861.7	436	https://www.orthodb.org/v10?query=75448at40674	General transcription factor IIIC subunit 5
75450at40674	Missing
75485at40674	Complete	TRINITY_DN34976_c1_g1_i1:512-2626	973.7	499	https://www.orthodb.org/v10?query=75485at40674	ATP binding cassette subfamily B member 10
75506at40674	Missing
75519at40674	Complete	TRINITY_DN45709_c0_g1_i1:183-2000	1055.2	517	https://www.orthodb.org/v10?query=75519at40674	guanine nucleotide-binding protein-like 1
75532at40674	Duplicated	TRINITY_DN32393_c0_g1_i1:931-3216	1286.2	675	https://www.orthodb.org/v10?query=75532at40674	Heterogeneous nuclear ribonucleoprotein U like 1
75532at40674	Duplicated	TRINITY_DN32393_c0_g1_i2:740-3322	1333.1	725	https://www.orthodb.org/v10?query=75532at40674	Heterogeneous nuclear ribonucleoprotein U like 1
75559at40674	Missing
75566at40674	Duplicated	TRINITY_DN38470_c0_g1_i1:279-2108	1144.0	535	https://www.orthodb.org/v10?query=75566at40674	Signal recognition particle subunit SRP68
75566at40674	Duplicated	TRINITY_DN38470_c0_g1_i3:293-2122	1144.0	535	https://www.orthodb.org/v10?query=75566at40674	Signal recognition particle subunit SRP68
75619at40674	Complete	TRINITY_DN32468_c0_g2_i1:519-2549	1162.4	564	https://www.orthodb.org/v10?query=75619at40674	Transmembrane and coiled-coil domains 3
75635at40674	Duplicated	TRINITY_DN30225_c0_g1_i1:571-2997	973.7	586	https://www.orthodb.org/v10?query=75635at40674	putative deoxyribonuclease TATDN2
75635at40674	Duplicated	TRINITY_DN30225_c0_g1_i2:571-3095	965.2	586	https://www.orthodb.org/v10?query=75635at40674	putative deoxyribonuclease TATDN2
75651at40674	Duplicated	TRINITY_DN35765_c1_g1_i1:76-1353	774.4	363	https://www.orthodb.org/v10?query=75651at40674	Fukutin
75651at40674	Duplicated	TRINITY_DN35765_c1_g1_i2:120-1502	850.0	399	https://www.orthodb.org/v10?query=75651at40674	Fukutin
75651at40674	Duplicated	TRINITY_DN35765_c1_g1_i3:76-1473	755.1	375	https://www.orthodb.org/v10?query=75651at40674	Fukutin
75651at40674	Duplicated	TRINITY_DN35765_c1_g1_i4:120-1622	830.3	411	https://www.orthodb.org/v10?query=75651at40674	Fukutin
75699at40674	Duplicated	TRINITY_DN32271_c0_g1_i1:701-2299	955.8	409	https://www.orthodb.org/v10?query=75699at40674	probable RNA-binding protein 46 isoform X1
75699at40674	Duplicated	TRINITY_DN32271_c0_g1_i2:690-2144	956.3	409	https://www.orthodb.org/v10?query=75699at40674	probable RNA-binding protein 46 isoform X1
75699at40674	Duplicated	TRINITY_DN32271_c0_g1_i4:701-2371	955.8	409	https://www.orthodb.org/v10?query=75699at40674	probable RNA-binding protein 46 isoform X1
75720at40674	Duplicated	TRINITY_DN33073_c1_g1_i1:313-2046	1001.3	482	https://www.orthodb.org/v10?query=75720at40674	Glyoxylate reductase 1 homolog
75720at40674	Duplicated	TRINITY_DN33073_c1_g1_i2:313-2064	1029.1	482	https://www.orthodb.org/v10?query=75720at40674	Glyoxylate reductase 1 homolog
75742at40674	Duplicated	TRINITY_DN35089_c0_g1_i1:124-1722	883.2	457	https://www.orthodb.org/v10?query=75742at40674	Cell division cycle 45
75742at40674	Duplicated	TRINITY_DN35089_c0_g1_i3:124-1722	883.2	457	https://www.orthodb.org/v10?query=75742at40674	Cell division cycle 45
75742at40674	Duplicated	TRINITY_DN35089_c0_g1_i4:124-1821	958.2	477	https://www.orthodb.org/v10?query=75742at40674	Cell division cycle 45
75742at40674	Duplicated	TRINITY_DN35089_c0_g1_i5:124-1821	958.2	477	https://www.orthodb.org/v10?query=75742at40674	Cell division cycle 45
75749at40674	Duplicated	TRINITY_DN38246_c5_g4_i2:337-2031	1073.9	485	https://www.orthodb.org/v10?query=75749at40674	Diacylglycerol kinase
75749at40674	Duplicated	TRINITY_DN38246_c5_g4_i4:385-2079	1073.9	485	https://www.orthodb.org/v10?query=75749at40674	Diacylglycerol kinase
75749at40674	Duplicated	TRINITY_DN38246_c5_g4_i5:5644-7092	918.2	419	https://www.orthodb.org/v10?query=75749at40674	Diacylglycerol kinase
75749at40674	Duplicated	TRINITY_DN38246_c5_g4_i6:5641-7335	1073.9	485	https://www.orthodb.org/v10?query=75749at40674	Diacylglycerol kinase
75755at40674	Complete	TRINITY_DN25163_c0_g1_i1:71-1819	902.8	464	https://www.orthodb.org/v10?query=75755at40674	Eukaryotic elongation factor, selenocysteine-tRNA specific
75775at40674	Fragmented	TRINITY_DN37388_c1_g3_i1:158-1453	760.7	368	https://www.orthodb.org/v10?query=75775at40674	Regulatory factor X5
75804at40674	Complete	TRINITY_DN36240_c0_g1_i2:387-1874	1074.7	456	https://www.orthodb.org/v10?query=75804at40674	serine/threonine-protein kinase Sgk3
75818at40674	Duplicated	TRINITY_DN38633_c4_g1_i1:1121-2647	988.9	440	https://www.orthodb.org/v10?query=75818at40674	activin receptor type-1
75818at40674	Duplicated	TRINITY_DN38633_c4_g1_i2:1121-2647	988.9	440	https://www.orthodb.org/v10?query=75818at40674	activin receptor type-1
75888at40674	Fragmented	TRINITY_DN36220_c0_g1_i1:2598-3695	749.1	340	https://www.orthodb.org/v10?query=75888at40674	Activated leukocyte cell adhesion molecule
75895at40674	Duplicated	TRINITY_DN33075_c0_g1_i1:242-2167	912.1	493	https://www.orthodb.org/v10?query=75895at40674	Calcium voltage-gated channel auxiliary subunit beta 1
75895at40674	Duplicated	TRINITY_DN33075_c0_g1_i2:36-1790	879.8	473	https://www.orthodb.org/v10?query=75895at40674	Calcium voltage-gated channel auxiliary subunit beta 1
75904at40674	Missing
75917at40674	Duplicated	TRINITY_DN37211_c3_g1_i1:2-2570	1191.5	601	https://www.orthodb.org/v10?query=75917at40674	transcription initiation factor TFIID subunit 6
75917at40674	Duplicated	TRINITY_DN37211_c3_g1_i2:2-2140	1191.5	601	https://www.orthodb.org/v10?query=75917at40674	transcription initiation factor TFIID subunit 6
75917at40674	Duplicated	TRINITY_DN37211_c3_g1_i3:2-2140	1191.5	601	https://www.orthodb.org/v10?query=75917at40674	transcription initiation factor TFIID subunit 6
75917at40674	Duplicated	TRINITY_DN37211_c3_g1_i4:2-2570	1191.5	601	https://www.orthodb.org/v10?query=75917at40674	transcription initiation factor TFIID subunit 6
75943at40674	Complete	TRINITY_DN42583_c0_g1_i1:796-2289	874.4	403	https://www.orthodb.org/v10?query=75943at40674	RAC-alpha serine/threonine-protein kinase
75946at40674	Complete	TRINITY_DN13589_c0_g1_i1:1330-2808	877.8	414	https://www.orthodb.org/v10?query=75946at40674	Fizzy and cell division cycle 20 related 1
75993at40674	Fragmented	TRINITY_DN33975_c0_g2_i1:2-1030	710.4	320	https://www.orthodb.org/v10?query=75993at40674	Bardet-Biedl syndrome 1 protein
76056at40674	Duplicated	TRINITY_DN34001_c0_g1_i2:71-1621	835.1	447	https://www.orthodb.org/v10?query=76056at40674	IKAROS family zinc finger 1
76056at40674	Duplicated	TRINITY_DN34001_c0_g1_i4:776-2395	824.4	426	https://www.orthodb.org/v10?query=76056at40674	IKAROS family zinc finger 1
76056at40674	Duplicated	TRINITY_DN34001_c0_g1_i5:56-1678	824.4	426	https://www.orthodb.org/v10?query=76056at40674	IKAROS family zinc finger 1
76056at40674	Duplicated	TRINITY_DN34001_c0_g1_i6:788-2338	835.1	447	https://www.orthodb.org/v10?query=76056at40674	IKAROS family zinc finger 1
76062at40674	Duplicated	TRINITY_DN30595_c0_g1_i1:346-1962	1015.1	473	https://www.orthodb.org/v10?query=76062at40674	UDP-N-acetylglucosamine pyrophosphorylase 1
76062at40674	Duplicated	TRINITY_DN30595_c0_g1_i2:346-1911	978.9	473	https://www.orthodb.org/v10?query=76062at40674	UDP-N-acetylglucosamine pyrophosphorylase 1
76110at40674	Duplicated	TRINITY_DN24255_c0_g1_i1:94-1695	834.8	429	https://www.orthodb.org/v10?query=76110at40674	Tudor and KH domain containing
76110at40674	Duplicated	TRINITY_DN24255_c0_g2_i1:94-1602	835.6	429	https://www.orthodb.org/v10?query=76110at40674	Tudor and KH domain containing
76128at40674	Duplicated	TRINITY_DN38128_c4_g1_i1:1387-3308	1084.0	499	https://www.orthodb.org/v10?query=76128at40674	transcription factor 7-like 2 isoform X1
76128at40674	Duplicated	TRINITY_DN38128_c4_g1_i2:1387-2829	990.7	446	https://www.orthodb.org/v10?query=76128at40674	transcription factor 7-like 2 isoform X1
76128at40674	Duplicated	TRINITY_DN38128_c4_g1_i3:1155-3064	1065.1	499	https://www.orthodb.org/v10?query=76128at40674	transcription factor 7-like 2 isoform X1
76138at40674	Complete	TRINITY_DN37204_c1_g1_i1:76-2415	1206.8	631	https://www.orthodb.org/v10?query=76138at40674	protein MAATS1
76226at40674	Duplicated	TRINITY_DN35826_c0_g1_i1:4807-6669	1056.2	513	https://www.orthodb.org/v10?query=76226at40674	solute carrier family 2, facilitated glucose transporter member 12
76226at40674	Duplicated	TRINITY_DN35826_c0_g1_i2:4903-6765	1056.2	513	https://www.orthodb.org/v10?query=76226at40674	solute carrier family 2, facilitated glucose transporter member 12
76237at40674	Complete	TRINITY_DN38773_c1_g2_i2:6-1574	1097.4	487	https://www.orthodb.org/v10?query=76237at40674	solute carrier family 22 member 23
76241at40674	Missing
76243at40674	Duplicated	TRINITY_DN38837_c1_g1_i1:413-2746	1262.6	672	https://www.orthodb.org/v10?query=76243at40674	GRIP and coiled-coil domain-containing protein 1
76243at40674	Duplicated	TRINITY_DN38837_c1_g1_i2:424-2758	1265.9	680	https://www.orthodb.org/v10?query=76243at40674	GRIP and coiled-coil domain-containing protein 1
76243at40674	Duplicated	TRINITY_DN38837_c1_g1_i3:413-2746	1262.6	672	https://www.orthodb.org/v10?query=76243at40674	GRIP and coiled-coil domain-containing protein 1
76243at40674	Duplicated	TRINITY_DN38837_c1_g1_i4:424-2757	1262.6	672	https://www.orthodb.org/v10?query=76243at40674	GRIP and coiled-coil domain-containing protein 1
76347at40674	Duplicated	TRINITY_DN38724_c1_g1_i1:464-2185	966.9	478	https://www.orthodb.org/v10?query=76347at40674	solute carrier family 40 member 1
76347at40674	Duplicated	TRINITY_DN38724_c1_g1_i2:448-2169	966.9	478	https://www.orthodb.org/v10?query=76347at40674	solute carrier family 40 member 1
76391at40674	Complete	TRINITY_DN23057_c0_g1_i1:302-2254	1045.6	519	https://www.orthodb.org/v10?query=76391at40674	bromodomain-containing protein 7
76393at40674	Complete	TRINITY_DN36386_c0_g1_i1:807-2774	948.2	526	https://www.orthodb.org/v10?query=76393at40674	Coiled-coil domain containing 81
76414at40674	Missing
76431at40674	Complete	TRINITY_DN26976_c0_g1_i1:93-1559	901.7	408	https://www.orthodb.org/v10?query=76431at40674	Peptidase, mitochondrial processing beta subunit
76441at40674	Duplicated	TRINITY_DN36034_c1_g1_i1:437-1945	811.1	425	https://www.orthodb.org/v10?query=76441at40674	60S ribosomal export protein NMD3
